run_id,dataset,model_name,precision,age_bin,age_bin_order,half_life_512_mean,half_life_512_ci_low,half_life_512_ci_high,n_endofdoc,early_drop_pct_512_mean,early_drop_pct_512_ci_low,early_drop_pct_512_ci_high,early_slope_mean,early_slope_ci_low,early_slope_ci_high,ppl_min_ctx_mean,ppl_min_ctx_ci_low,ppl_min_ctx_ci_high,b256_baseline_mean,b256_baseline_ci_low,b256_baseline_ci_high,b256_n_valid,b256_spike_mass_c_mean,b256_spike_mass_c_ci_low,b256_spike_mass_c_ci_high,b256_cv_c_mean,b256_cv_c_ci_low,b256_cv_c_ci_high,b256_kurtosis_c_mean,b256_kurtosis_c_ci_low,b256_kurtosis_c_ci_high,b256_n_targets_median,b512_baseline_mean,b512_baseline_ci_low,b512_baseline_ci_high,b512_n_valid,b512_spike_mass_c_mean,b512_spike_mass_c_ci_low,b512_spike_mass_c_ci_high,b512_cv_c_mean,b512_cv_c_ci_low,b512_cv_c_ci_high,b512_kurtosis_c_mean,b512_kurtosis_c_ci_low,b512_kurtosis_c_ci_high,b512_n_targets_median,a256_top_share_mean,a256_top_share_ci_low,a256_top_share_ci_high,a256_n_valid,a256_n_eff_mean,a256_n_eff_ci_low,a256_n_eff_ci_high,a512_top_share_mean,a512_top_share_ci_low,a512_top_share_ci_high,a512_n_valid,a512_n_eff_mean,a512_n_eff_ci_low,a512_n_eff_ci_high
ecsc_v4.2_qwen7b_20260127,ECSC,Qwen/Qwen2.5-7B-Instruct,bf16,4-6,0,26.411636813233585,20.326716076450083,35.542838108098145,67,66.25665953704853,61.95160216372878,70.33459946231069,-0.8986105827800485,-1.1207630596997098,-0.6940666939521108,58.19115927442859,47.82611477067914,68.71040602104894,13.07985213762198,10.830926998200011,15.440802631387989,49,0.4865342596672526,0.4543656339009736,0.5243230319310156,1.2314579649674968,1.2037658406756009,1.2644103772085524,0.0269926885922594,-0.3583867019057672,0.5391819122493807,20.0,,,,0,,,,,,,,,,,,,,0,,,,,,,0,,,
ecsc_v4.2_qwen7b_20260127,ECSC,Qwen/Qwen2.5-7B-Instruct,bf16,6-8,1,24.79100754117908,21.427445086003548,28.73455943603478,155,67.59673893213892,64.50434616551532,70.4406784954005,-0.7953490998173995,-0.9130526978963072,-0.6844673243605636,51.9005346835483,46.52565759397128,57.261024093451034,14.917334710773885,13.14794390775763,16.654675336361713,123,0.5239529907509258,0.4987024548692047,0.5472592805380261,1.277515600029009,1.2516999035349397,1.3079005825307255,0.8370527550161192,0.3903876034350227,1.3117890313402838,20.0,18.10066027885919,15.016007420309412,21.38148142798545,27,0.529096938218974,0.4781211709554407,0.5839148986522104,1.2884934082364683,1.232159621875436,1.3600138242439086,0.8400138297987141,-0.0176774936827373,1.9675482300261011,20.0,0.3628711163359339,,,27,6.8756997204188055,,,0.2841758429742647,0.2489173407150835,0.3246736003074766,27,12.373918404726233,10.65198641449055,14.368227758890594
ecsc_v4.2_qwen7b_20260127,ECSC,Qwen/Qwen2.5-7B-Instruct,bf16,8-10,2,29.06402035190543,24.5410271024161,33.89462061923383,61,56.390144886282954,51.767824043399536,61.80475918109076,-0.4780323876045854,-0.5836499264411407,-0.3938414259828491,38.853994103560424,34.45461478997327,44.062092780431286,16.687524738299537,14.1887656498173,19.513315014056825,55,0.5524071183160416,0.5152198970589542,0.5928266859076036,1.2917377723158283,1.2553585939687448,1.333102476944494,1.1945108762693128,0.5412107651704693,1.938522920100047,20.0,19.861939155734735,15.291538842063224,24.446564155642037,18,0.5310955545605281,0.464964904281382,0.5964730244307234,1.3356705873809886,1.2414449501367644,1.4595874416645156,1.6104157122733636,0.3240515556843806,3.4167229812002535,20.0,0.3404296146656042,,,18,7.200572590028254,,,0.2886567362672101,0.2474720149521246,0.3304896464142617,18,11.813269000239764,10.4617818463086,13.237751070077517
ecsc_v4.2_qwen7b_20260127,ECSC,Qwen/Qwen2.5-7B-Instruct,bf16,10+,3,29.873573275133506,21.352621393361503,40.77875084970011,23,65.96415958053741,58.23956339166221,74.42222607357017,-0.7106364989272973,-0.9531100546815722,-0.5049667261669565,46.59578596900289,35.186716237442,59.44988749541067,19.80839439147281,12.963752233357637,28.268678326843215,20,0.5464219651754986,0.4983200034835535,0.5984463251566731,1.2675738945860775,1.2221434081545206,1.3175451025064402,0.7910424051815834,0.073157331178611,1.5844814537284984,20.0,25.63647070818742,20.08900182147275,31.624595965083124,5,0.5238790589739838,0.3732753716326525,0.7110452767415497,1.2768234050999017,1.1547262531943008,1.4047485834058353,0.2730887239327274,-1.0068872879889896,2.3083582154760527,20.0,0.2923999866699925,,,5,7.570340076754458,,,0.3434122075481539,0.251417091047072,0.472221886457589,5,8.551974298643442,6.284386433637422,10.57572898087059
